price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
25449,merc, E Class,2019,Semi-Auto,6937,Diesel,145,72.4,2.0
22495,merc, GLC Class,2017,Semi-Auto,33495,Diesel,125,56.5,2.1
16082,bmw, 5 Series,2015,Semi-Auto,43836,Diesel,30,62.8,2.0
33980,bmw, 5 Series,2019,Automatic,6000,Diesel,145,53.3,3.0
10999,bmw, 1 Series,2013,Manual,32097,Petrol,145,50.4,1.6
14899,merc, GL Class,2014,Automatic,43632,Diesel,145,55.4,2.1
25480,merc, A Class,2019,Semi-Auto,16,Diesel,145,65.7,1.5
22990,audi, A6,2016,Semi-Auto,66506,Diesel,235,43.5,3.0
23756,audi, Q2,2019,Manual,4321,Petrol,145,43.5,1.5
24202,merc, A Class,2019,Semi-Auto,5856,Petrol,145,53.3,1.3
47980,merc, GLC Class,2020,Semi-Auto,3999,Petrol,145,27.4,3.0
23000,bmw, 1 Series,2019,Manual,2361,Petrol,145,41.5,1.5
11990,audi, A1,2016,Manual,43000,Petrol,30,58.9,1.4
19599,merc, E Class,2017,Automatic,37722,Diesel,145,65.7,2.0
14152,merc, B Class,2016,Manual,18245,Diesel,20,68.9,1.5
37980,merc, GLC Class,2020,Semi-Auto,3999,Diesel,145,40.9,2.0
18998,bmw, X1,2017,Semi-Auto,32217,Diesel,145,55.4,2.0
23099,merc, C Class,2018,Semi-Auto,9769,Petrol,145,46.3,1.5
25399,merc, CL Class,2019,Semi-Auto,16122,Petrol,145,38.2,2.0
30998,merc, GLE Class,2016,Semi-Auto,14149,Diesel,235,42.8,3.0
20980,bmw, 2 Series,2019,Manual,101,Petrol,145,52.3,1.5
19000,merc, C Class,2018,Automatic,19542,Petrol,150,48.7,2.0
2990,bmw, 1 Series,2006,Manual,88000,Petrol,260,37.7,1.6
18950,merc, C Class,2016,Automatic,32720,Diesel,30,64.2,2.1
16850,audi, Q3,2015,Semi-Auto,42004,Diesel,160,52.3,2.0
19950,bmw, 4 Series,2017,Semi-Auto,18801,Diesel,30,65.7,2.0
17100,merc, CLS Class,2015,Automatic,34063,Diesel,145,56.5,2.1
15900,bmw, X1,2017,Automatic,60372,Diesel,125,57.6,2.0
14589,bmw, 1 Series,2016,Automatic,45000,Diesel,30,65.7,2.0
26480,merc, CL Class,2019,Semi-Auto,14789,Diesel,145,51.4,2.2
41632,merc, S Class,2018,Semi-Auto,12955,Diesel,145,52.3,3.0
19499,merc, A Class,2018,Automatic,4350,Diesel,145,68.9,2.1
13361,merc, C Class,2015,Semi-Auto,35034,Petrol,125,53.3,2.0
10000,bmw, 1 Series,2013,Manual,50248,Diesel,30,65.7,2.0
23942,bmw, 3 Series,2017,Automatic,16374,Petrol,145,47.1,2.0
36980,merc, E Class,2019,Semi-Auto,2999,Diesel,145,57.7,2.0
15490,bmw, 5 Series,2015,Automatic,45000,Diesel,160,51.4,3.0
20500,merc, M Class,2015,Automatic,44529,Diesel,205,39.2,2.1
28491,merc, B Class,2020,Semi-Auto,1329,Diesel,145,55.4,2.0
21998,merc, E Class,2017,Semi-Auto,18812,Diesel,150,65.7,2.0
35999,bmw, 3 Series,2020,Semi-Auto,5000,Diesel,145,47.9,3.0
32995,bmw, 3 Series,2019,Automatic,4500,Diesel,145,50.4,2.0
22390,merc, GLC Class,2016,Automatic,41351,Diesel,125,56.5,2.1
20698,audi, A6,2016,Semi-Auto,13986,Diesel,30,61.4,2.0
8999,audi, A1,2012,Manual,44775,Petrol,125,52.3,1.4
20998,merc, V Class,2018,Manual,14453,Diesel,145,46.3,2.1
25990,audi, Q3,2019,Manual,6000,Petrol,145,42.2,1.5
17995,audi, A1,2017,Manual,18500,Petrol,145,70.6,1.4
30500,merc, C Class,2019,Semi-Auto,7098,Diesel,145,57.7,2.0
58216,audi, Q7,2019,Automatic,3052,Diesel,145,33.2,3.0
13000,bmw, 1 Series,2017,Manual,26050,Diesel,145,68.9,2.0
30990,audi, Q3,2019,Semi-Auto,1845,Petrol,145,31.4,2.0
6495,merc, SLK,2007,Automatic,69000,Petrol,325,32.1,1.8
22495,merc, A Class,2018,Semi-Auto,10856,Petrol,145,53.3,1.3
24400,audi, A3,2019,Semi-Auto,6961,Diesel,145,50.4,2.0
11298,audi, A1,2016,Manual,39021,Petrol,30,55.4,1.4
20349,merc, C Class,2019,Semi-Auto,14006,Petrol,145,46.3,1.5
21998,merc, A Class,2016,Semi-Auto,17171,Petrol,165,45.6,2.0
21980,merc, E Class,2016,Semi-Auto,49477,Diesel,145,54.3,3.0
8999,audi, A3,2015,Manual,83764,Diesel,20,68.9,2.0
28351,merc, C Class,2019,Automatic,555,Diesel,145,55.4,2.0
18656,bmw, 5 Series,2016,Semi-Auto,25695,Diesel,160,51.4,3.0
20890,audi, Q2,2017,Semi-Auto,14703,Petrol,150,52.3,1.4
19110,merc, A Class,2019,Semi-Auto,8445,Diesel,145,65.7,1.5
18900,merc, C Class,2018,Automatic,25569,Diesel,145,58.9,2.1
42599,merc, E Class,2019,Automatic,1000,Diesel,145,42.8,3.0
36950,bmw, X2,2020,Semi-Auto,10,Diesel,145,50.4,2.0
19845,merc, E Class,2016,Automatic,32741,Diesel,30,65.7,2.0
18950,bmw, 1 Series,2019,Manual,6675,Diesel,145,70.6,1.5
17998,merc, V Class,2016,Manual,21981,Diesel,200,46.3,2.1
29985,bmw, 3 Series,2019,Automatic,5000,Diesel,145,52.3,2.0
15750,merc, A Class,2014,Semi-Auto,35596,Petrol,145,45.6,2.0
10190,audi, Q3,2013,Manual,69884,Diesel,145,54.3,2.0
18350,merc, C Class,2016,Semi-Auto,59625,Diesel,30,64.2,2.1
29000,bmw, X5,2016,Automatic,20851,Diesel,200,47.1,3.0
14495,merc, C Class,2015,Manual,23146,Petrol,115,52.3,2.0
12999,merc, SL CLASS,2001,Automatic,122000,Petrol,305,22.3,5.0
28470,audi, Q3,2019,Manual,3500,Petrol,145,39.8,1.5
27890,merc, C Class,2019,Automatic,4985,Diesel,145,60.1,1.6
8992,bmw, 3 Series,2013,Manual,63969,Diesel,30,62.8,2.0
15998,audi, Q5,2013,Semi-Auto,43309,Diesel,200,47.1,2.0
14000,bmw, 4 Series,2015,Automatic,58900,Diesel,30,65.7,2.0
20640,merc, A Class,2019,Semi-Auto,5864,Petrol,145,53.3,1.3
24490,audi, A5,2017,Automatic,10490,Diesel,145,62.8,2.0
20330,bmw, 1 Series,2019,Semi-Auto,9200,Diesel,145,67.3,2.0
17450,merc, GLA Class,2016,Semi-Auto,47700,Diesel,125,56.6,2.1
29441,bmw, 5 Series,2019,Semi-Auto,9631,Petrol,150,36.2,2.0
29991,bmw, X1,2020,Semi-Auto,2000,Diesel,145,47.9,2.0
20890,merc, A Class,2019,Semi-Auto,6588,Diesel,145,65.7,1.5
16499,audi, TT,2016,Manual,16917,Petrol,145,47.1,1.8
38990,merc, E Class,2020,Semi-Auto,648,Diesel,145,43.5,3.0
22510,merc, GLC Class,2016,Semi-Auto,36672,Diesel,125,56.5,2.1
25449,bmw, X5,2016,Automatic,46683,Diesel,200,47.1,3.0
17499,audi, A1,2018,Automatic,8506,Petrol,145,55.4,1.4
34990,bmw, 3 Series,2020,Semi-Auto,4100,Petrol,145,41.5,2.0
16498,bmw, 2 Series,2017,Semi-Auto,2210,Petrol,150,55.4,1.5
31449,merc, C Class,2019,Semi-Auto,1000,Diesel,145,54.3,1.6
18532,merc, GLA Class,2016,Semi-Auto,23111,Diesel,20,67.3,2.1
21991,bmw, 3 Series,2019,Semi-Auto,12245,Petrol,145,47.9,2.0
10200,bmw, 1 Series,2017,Manual,41435,Diesel,0,83.1,1.5
14250,bmw, 4 Series,2017,Manual,42668,Diesel,30,62.8,2.0
18435,merc, GLA Class,2016,Semi-Auto,40882,Diesel,125,56.5,2.1
17975,merc, GLA Class,2017,Semi-Auto,52655,Diesel,125,56.6,2.1
46931,merc, GLS Class,2019,Semi-Auto,7650,Diesel,150,37.2,3.0
11990,audi, A3,2013,Manual,38431,Diesel,20,68.9,2.0
25990,audi, A3,2018,Semi-Auto,29035,Petrol,150,43.5,2.0
23979,merc, B Class,2019,Semi-Auto,1000,Diesel,145,55.4,2.0
6895,audi, A4,2011,Manual,103000,Diesel,165,50.4,2.0
18450,merc, V Class,2018,Manual,23075,Diesel,145,46.3,2.1
11970,bmw, 3 Series,2015,Automatic,89001,Diesel,30,64.2,2.0
18980,bmw, 5 Series,2017,Semi-Auto,43169,Petrol,145,48.7,2.0
16380,audi, A4,2017,Manual,38331,Diesel,20,68.9,2.0
19299,merc, C Class,2017,Semi-Auto,30577,Diesel,30,64.2,2.1
11800,audi, A1,2015,Manual,20518,Diesel,0,80.7,1.6
33444,bmw, 5 Series,2019,Semi-Auto,4118,Petrol,145,46.3,2.0
13795,merc, GLA Class,2015,Automatic,71280,Diesel,20,62.8,2.1
16000,merc, A Class,2018,Automatic,22773,Diesel,150,74.3,1.5
18999,merc, A Class,2019,Semi-Auto,7800,Diesel,145,68.9,1.5
5990,merc, SLK,2006,Manual,70952,Petrol,565,28.5,3.0
25990,bmw, 4 Series,2019,Semi-Auto,11555,Petrol,145,46.3,2.0
19400,audi, Q2,2017,Semi-Auto,33679,Diesel,145,57.7,2.0
44000,audi, A4,2020,Semi-Auto,1000,Diesel,145,39.8,3.0
21490,audi, A6,2015,Automatic,37200,Diesel,235,44.8,3.0
1550,bmw, 3 Series,2000,Automatic,93000,Petrol,270,29.7,2.5
21490,audi, A5,2017,Automatic,43708,Diesel,150,62.8,2.0
10990,merc, A Class,2014,Manual,37000,Petrol,145,48.7,1.6
24850,audi, A6,2018,Semi-Auto,15552,Diesel,145,56.5,2.0
34491,audi, A6,2019,Automatic,100,Diesel,145,47.9,2.0
15995,audi, A3,2017,Manual,28987,Petrol,30,57.6,1.4
19480,merc, C Class,2017,Semi-Auto,16419,Diesel,30,64.2,2.1
17992,audi, A4,2017,Manual,16456,Diesel,145,72.4,2.0
41880,merc, C Class,2019,Automatic,151,Petrol,145,29.7,3.0
44670,merc, E Class,2019,Automatic,169,Diesel,145,46.3,3.0
33350,bmw, X3,2019,Automatic,4020,Diesel,150,54.3,2.0
29999,bmw, 3 Series,2019,Automatic,12143,Diesel,145,52.3,2.0
17500,audi, A3,2019,Manual,4500,Diesel,145,49.6,1.6
22761,bmw, 1 Series,2018,Semi-Auto,24866,Petrol,150,32.5,3.0
12640,audi, A3,2014,Automatic,56508,Diesel,125,58.9,2.0
10795,audi, A1,2016,Manual,21658,Petrol,0,67.3,1.0
28110,bmw, 3 Series,2019,Automatic,1500,Petrol,145,42.2,2.0
18295,merc, GL Class,2016,Automatic,17909,Petrol,145,50.4,1.6
13295,bmw, 1 Series,2018,Manual,18712,Diesel,145,50.4,2.0
20995,merc, A Class,2018,Semi-Auto,9654,Petrol,145,53.3,1.3
15650,merc, A Class,2017,Automatic,28079,Petrol,145,53.3,1.6
16500,bmw, 3 Series,2016,Automatic,53867,Hybrid,0,134.5,2.0
26399,merc, GLA Class,2019,Automatic,3334,Diesel,145,56.5,2.1
34999,merc, A Class,2019,Semi-Auto,1690,Petrol,145,36.7,2.0
22988,audi, Q2,2018,Semi-Auto,11347,Petrol,150,52.3,1.4
18500,audi, A3,2019,Automatic,11000,Diesel,145,54.3,1.6
16998,merc, C Class,2016,Semi-Auto,43014,Diesel,30,64.2,2.1
28995,bmw, 4 Series,2020,Semi-Auto,121,Petrol,145,48.7,2.0
25250,audi, A4,2019,Automatic,11955,Petrol,145,38.2,2.0
19798,merc, C Class,2016,Semi-Auto,29643,Diesel,125,60.1,2.1
10999,bmw, 3 Series,2016,Automatic,79248,Diesel,0,74.3,2.0
18329,merc, E Class,2016,Automatic,39031,Diesel,30,65.7,2.0
47950,merc, V Class,2019,Automatic,2550,Diesel,145,36.7,2.0
10420,audi, A1,2015,Manual,27209,Petrol,0,67.3,1.0
35995,bmw, X3,2019,Semi-Auto,3986,Petrol,145,30.4,2.0
21229,audi, A3,2019,Manual,3771,Diesel,145,51.4,1.6
16500,bmw, 3 Series,2016,Semi-Auto,27444,Diesel,125,60.1,2.0
10485,bmw, 1 Series,2015,Manual,66563,Diesel,20,68.9,2.0
46495,merc, GLC Class,2019,Semi-Auto,7683,Petrol,145,34.0,3.0
15300,audi, A3,2016,Manual,25000,Diesel,20,65.7,2.0
12400,merc, A Class,2016,Manual,23700,Diesel,20,72.4,1.5
22890,bmw, 1 Series,2019,Manual,5842,Petrol,150,41.5,1.5
30160,bmw, 1 Series,2019,Automatic,7890,Petrol,145,34.5,2.0
32950,audi, Q3,2019,Automatic,1000,Petrol,145,32.1,2.0
29930,audi, A7,2019,Automatic,13450,Diesel,140,52.3,3.0
19000,audi, A4,2016,Automatic,25900,Diesel,30,64.2,3.0
15989,bmw, 1 Series,2019,Automatic,7892,Petrol,145,55.5,1.5
33134,bmw, 3 Series,2019,Semi-Auto,5,Diesel,145,52.3,2.0
19000,audi, A3,2018,Automatic,20175,Petrol,145,42.2,1.5
17490,audi, A4,2017,Semi-Auto,54715,Diesel,145,62.8,2.0
9491,bmw, 1 Series,2014,Manual,25174,Diesel,20,68.9,2.0
27480,bmw, 4 Series,2019,Semi-Auto,6196,Diesel,145,50.4,3.0
10490,merc, C Class,2013,Automatic,64498,Diesel,150,56.5,2.1
18480,merc, A Class,2019,Semi-Auto,20973,Diesel,145,65.7,1.5
19798,bmw, X1,2018,Semi-Auto,5666,Petrol,150,46.3,1.5
16480,merc, A Class,2017,Semi-Auto,11456,Diesel,20,70.6,2.1
43987,merc, E Class,2019,Automatic,3117,Diesel,145,57.7,2.0
17000,merc, E Class,2016,Semi-Auto,27361,Diesel,125,56.5,2.1
18500,bmw, X1,2016,Automatic,27418,Petrol,160,44.8,2.0
14995,merc, A Class,2017,Semi-Auto,34000,Diesel,20,74.3,1.5
21996,merc, V Class,2018,Manual,34483,Diesel,145,46.3,2.1
20971,audi, A3,2018,Semi-Auto,22604,Petrol,145,56.5,1.5
41366,merc, S Class,2018,Automatic,11994,Diesel,145,52.3,3.0
19498,audi, A4,2016,Semi-Auto,16922,Diesel,30,65.7,2.0
9499,bmw, 1 Series,2015,Manual,54228,Diesel,0,83.1,1.5
16995,audi, A3,2017,Manual,25728,Diesel,145,65.7,2.0
45895,merc, C Class,2018,Semi-Auto,41083,Petrol,145,32.8,4.0
11992,audi, A3,2015,Manual,57841,Petrol,30,57.6,1.4
16250,audi, Q3,2016,Manual,29841,Diesel,125,60.1,2.0
30864,audi, A6,2019,Semi-Auto,1000,Diesel,145,47.9,2.0
9460,bmw, 1 Series,2014,Manual,53872,Diesel,30,65.7,2.0
21990,merc, B Class,2019,Manual,50,Petrol,145,44.8,1.3
43244,audi, Q7,2019,Automatic,10210,Diesel,145,33.2,3.0
12950,bmw, 3 Series,2016,Manual,59833,Diesel,125,61.4,2.0
32500,audi, A6,2019,Semi-Auto,11698,Diesel,150,39.8,3.0
14990,audi, A4,2015,Manual,29000,Diesel,20,68.9,2.0
24989,merc, A Class,2019,Automatic,4765,Diesel,145,67.3,1.5
24499,bmw, X5,2016,Automatic,57146,Diesel,160,50.4,2.0
19175,audi, A5,2017,Manual,34251,Diesel,30,64.2,2.0
38850,bmw, Z4,2019,Semi-Auto,1561,Petrol,150,33.2,3.0
8595,merc, C Class,2013,Automatic,82685,Diesel,30,64.2,2.1
9995,audi, A1,2015,Manual,19603,Diesel,0,80.7,1.6
28799,merc, C Class,2019,Semi-Auto,13321,Diesel,145,64.2,2.0
14999,merc, B Class,2018,Automatic,9867,Diesel,145,68.9,2.1
23997,bmw, 1 Series,2019,Semi-Auto,8423,Petrol,145,39.8,3.0
12500,audi, A1,2016,Manual,26705,Petrol,30,58.9,1.4
19850,bmw, 1 Series,2019,Automatic,1555,Petrol,145,54.3,1.5
21390,bmw, 2 Series,2019,Automatic,14380,Diesel,145,47.1,2.0
4995,audi, A3,2009,Semi-Auto,99200,Diesel,155,52.3,2.0
25000,audi, A4,2019,Automatic,3522,Petrol,145,38.7,2.0
28480,merc, C Class,2019,Semi-Auto,4665,Petrol,145,44.1,2.0
11190,audi, Q3,2013,Manual,60000,Diesel,150,54.3,2.0
12950,bmw, 5 Series,2015,Semi-Auto,54386,Diesel,30,62.8,2.0
21485,bmw, 6 Series,2016,Automatic,19411,Petrol,260,37.2,3.0
30000,audi, A5,2020,Semi-Auto,1000,Diesel,145,47.1,2.0
22199,merc, B Class,2019,Semi-Auto,24279,Petrol,145,45.6,1.3
23499,merc, GLA Class,2019,Semi-Auto,10155,Diesel,145,67.3,2.1
15995,bmw, 5 Series,2016,Automatic,23500,Diesel,20,68.9,2.0
15498,merc, C Class,2016,Semi-Auto,73582,Diesel,30,61.4,2.1
12672,merc, C Class,2015,Manual,44121,Diesel,20,70.6,2.1
21250,merc, CLS Class,2018,Semi-Auto,30320,Diesel,145,57.7,2.1
19749,merc, C Class,2019,Semi-Auto,14517,Petrol,145,46.3,1.5
18990,audi, A6,2016,Semi-Auto,62100,Diesel,125,58.9,2.0
23825,merc, C Class,2019,Automatic,11135,Petrol,145,44.1,1.5
13070,audi, A4,2016,Manual,59691,Diesel,30,67.3,2.0
31499,merc, E Class,2019,Semi-Auto,11415,Diesel,145,58.9,2.0
28124,merc, GLE Class,2017,Semi-Auto,33053,Diesel,200,47.9,2.1
23498,audi, A5,2017,Semi-Auto,11111,Diesel,145,65.7,2.0
18900,merc, C Class,2017,Automatic,31674,Petrol,145,47.9,2.0
20750,bmw, 1 Series,2017,Automatic,18347,Petrol,200,39.8,3.0
24995,bmw, 2 Series,2018,Semi-Auto,12793,Petrol,150,39.8,3.0
25480,bmw, 2 Series,2019,Automatic,10,Hybrid,135,113.0,1.5
16444,bmw, 1 Series,2017,Semi-Auto,20848,Petrol,145,48.7,2.0
50980,merc, GLE Class,2019,Semi-Auto,2850,Diesel,145,36.7,2.0
30000,bmw, 5 Series,2019,Automatic,16267,Hybrid,140,156.9,2.0
22490,audi, A1,2019,Semi-Auto,1954,Petrol,145,44.8,1.5
31000,audi, A6,2019,Automatic,2000,Diesel,145,50.4,2.0
32340,merc, GLC Class,2019,Automatic,1303,Diesel,145,44.8,2.0
22450,audi, A3,2019,Semi-Auto,6575,Diesel,145,52.3,1.6
11773,audi, A1,2017,Manual,20466,Petrol,0,67.3,1.0
24985,audi, Q5,2017,Automatic,29343,Diesel,200,47.1,2.0
20499,bmw, 4 Series,2018,Automatic,9629,Petrol,145,45.6,2.0
15999,bmw, 2 Series,2017,Automatic,29122,Petrol,125,51.4,1.5
15999,audi, A4,2016,Automatic,56000,Diesel,30,67.3,2.0
13750,audi, A1,2016,Semi-Auto,18018,Petrol,30,57.6,1.4
18800,merc, C Class,2016,Automatic,54000,Diesel,30,65.7,2.1
27777,audi, Q5,2018,Semi-Auto,13199,Diesel,145,55.4,2.0
11999,bmw, 3 Series,2013,Manual,40000,Diesel,125,57.6,2.0
22000,merc, C Class,2018,Semi-Auto,10998,Petrol,145,46.3,1.5
15694,merc, GLA Class,2015,Semi-Auto,28541,Diesel,145,55.4,2.1
19299,audi, A3,2017,Automatic,17918,Petrol,145,47.9,2.0
40995,merc, E Class,2019,Automatic,7512,Diesel,150,41.5,2.9
8990,bmw, 3 Series,2013,Manual,76247,Diesel,30,61.4,2.0
29980,bmw, X3,2017,Semi-Auto,25101,Diesel,150,47.9,3.0
14400,merc, A Class,2017,Manual,35389,Diesel,20,68.9,1.5
26990,merc, C Class,2019,Semi-Auto,12043,Diesel,145,56.5,2.0
34990,merc, GLC Class,2019,Automatic,4106,Diesel,150,40.9,2.0
36000,audi, Q5,2019,Automatic,10189,Diesel,150,38.2,2.0
30990,audi, Q3,2020,Semi-Auto,700,Petrol,150,39.8,1.5
14000,audi, A6,2015,Automatic,114520,Diesel,30,64.2,2.0
19700,audi, Q3,2015,Automatic,19563,Diesel,160,50.4,2.0
14295,merc, CLA Class,2015,Automatic,50510,Diesel,20,68.9,2.1
19795,merc, E Class,2017,Semi-Auto,18057,Diesel,145,67.3,2.0
16950,audi, A6,2016,Semi-Auto,36211,Diesel,20,64.2,2.0
13500,bmw, 1 Series,2016,Manual,29226,Diesel,30,62.8,2.0
14879,bmw, 2 Series,2016,Automatic,20937,Petrol,125,51.4,1.5
29888,audi, Q3,2020,Manual,4000,Petrol,145,40.9,1.5
14000,audi, A3,2016,Manual,26500,Petrol,30,56.5,1.2
28480,merc, C Class,2019,Automatic,8900,Diesel,145,57.7,2.0
27992,merc, C Class,2019,Semi-Auto,12838,Diesel,145,55.4,2.0
28995,audi, Q5,2016,Semi-Auto,42187,Diesel,235,42.8,3.0
35990,bmw, 3 Series,2019,Automatic,6393,Diesel,145,52.3,2.0
17990,merc, CL Class,2017,Semi-Auto,29519,Diesel,20,67.3,2.1
5250,merc, C Class,2012,Automatic,170000,Diesel,145,54.3,2.1
29399,merc, C Class,2019,Semi-Auto,4208,Diesel,145,57.7,2.0
29496,merc, C Class,2019,Automatic,6052,Diesel,145,54.3,2.0
30950,merc, GLC Class,2017,Automatic,21000,Diesel,145,56.5,2.1
26899,audi, A4,2019,Automatic,4080,Petrol,145,42.2,2.0
32993,bmw, 2 Series,2020,Semi-Auto,500,Diesel,145,47.1,2.0
13854,merc, C Class,2015,Automatic,75306,Diesel,30,64.2,2.1
7869,audi, A3,2014,Manual,72591,Diesel,0,74.3,1.6
13698,audi, A3,2017,Semi-Auto,15180,Diesel,20,72.4,1.6
46000,audi, RS6,2015,Semi-Auto,20982,Petrol,325,29.4,4.0
26000,audi, Q3,2019,Manual,2000,Diesel,145,42.8,2.0
17450,bmw, 3 Series,2016,Semi-Auto,16413,Diesel,30,62.8,2.0
11498,audi, A3,2014,Manual,53010,Petrol,30,55.4,1.4
18979,audi, Q2,2018,Semi-Auto,9918,Diesel,145,46.3,1.6
19999,merc, GL Class,2018,Automatic,12471,Petrol,145,50.4,1.6
23450,bmw, 2 Series,2020,Semi-Auto,8,Diesel,145,67.3,2.0
9400,bmw, 5 Series,2015,Manual,85725,Diesel,30,65.7,2.0
17295,merc, A Class,2016,Automatic,21068,Diesel,20,74.3,1.5
15000,merc, A Class,2017,Automatic,12891,Petrol,145,55.4,1.6
38695,audi, Q5,2020,Semi-Auto,6000,Petrol,145,32.1,2.0
27980,bmw, 4 Series,2019,Semi-Auto,8523,Diesel,145,50.4,3.0
11761,audi, A1,2016,Manual,31104,Petrol,30,55.4,1.4
25449,merc, C Class,2019,Semi-Auto,13197,Petrol,145,47.1,1.5
24995,bmw, 7 Series,2016,Semi-Auto,24446,Petrol,205,41.5,3.0
21998,bmw, 3 Series,2019,Semi-Auto,11300,Diesel,150,55.4,2.0
19998,bmw, 4 Series,2017,Semi-Auto,13273,Diesel,145,65.7,2.0
21899,merc, A Class,2019,Semi-Auto,5282,Petrol,145,53.3,1.3
19498,merc, C Class,2016,Semi-Auto,24756,Diesel,30,64.2,2.1
9700,bmw, 1 Series,2015,Automatic,75124,Diesel,20,70.6,2.0
14999,bmw, X1,2016,Manual,32794,Diesel,20,68.9,2.0
6450,audi, A3,2012,Manual,73994,Diesel,30,65.7,1.6
27599,merc, GLE Class,2017,Semi-Auto,52000,Diesel,145,47.9,2.1
14990,bmw, 1 Series,2017,Semi-Auto,26525,Petrol,150,55.5,1.5
6995,audi, A3,2013,Manual,60000,Diesel,20,68.9,1.6
34950,audi, Q3,2019,Automatic,4800,Petrol,145,30.7,2.0
21656,audi, A3,2019,Manual,10065,Petrol,145,47.1,1.0
33999,bmw, 3 Series,2019,Semi-Auto,8680,Hybrid,135,8.8,2.0
22990,audi, A3,2019,Semi-Auto,9967,Petrol,145,42.2,1.5
20800,merc, E Class,2018,Automatic,31255,Diesel,150,72.4,2.0
41980,bmw, M4,2019,Semi-Auto,101,Petrol,145,34.0,3.0
17490,audi, TT,2016,Manual,19000,Petrol,145,47.1,1.8
10290,merc, C Class,2014,Semi-Auto,79216,Diesel,145,53.3,2.1
23490,audi, Q2,2019,Automatic,10600,Petrol,145,40.9,1.5
36441,audi, A8,2018,Semi-Auto,22688,Diesel,145,50.4,3.0
15300,audi, A3,2017,Automatic,26894,Petrol,145,56.5,1.5
19485,audi, TT,2016,Manual,28402,Diesel,30,62.8,2.0
31990,merc, E Class,2019,Automatic,7905,Diesel,145,42.8,2.0
11900,merc, A Class,2016,Manual,69891,Diesel,20,68.9,1.5
20000,audi, A3,2019,Manual,4986,Petrol,145,47.9,1.0
18444,audi, A3,2017,Manual,18541,Petrol,30,60.1,1.4
16900,bmw, 4 Series,2015,Automatic,57317,Petrol,160,44.8,2.0
18736,merc, C Class,2015,Semi-Auto,27276,Petrol,125,51.4,2.0
26798,bmw, 5 Series,2019,Semi-Auto,16128,Diesel,145,60.1,2.0
26990,audi, TT,2019,Manual,2500,Petrol,145,38.2,2.0
14999,merc, B Class,2016,Automatic,15541,Diesel,20,68.9,1.5
24600,bmw, 5 Series,2018,Semi-Auto,20000,Diesel,150,68.9,2.0
29490,bmw, M4,2015,Semi-Auto,37724,Petrol,325,32.5,3.0
28980,bmw, 4 Series,2019,Automatic,5685,Diesel,145,52.3,3.0
10500,merc, A Class,2016,Manual,62528,Diesel,30,64.2,2.1
16000,audi, A4,2016,Manual,38155,Diesel,20,68.9,2.0
13995,merc, A Class,2015,Semi-Auto,31103,Diesel,20,74.3,1.5
17900,merc, B Class,2018,Semi-Auto,15371,Diesel,145,68.9,2.1
19999,bmw, 4 Series,2018,Automatic,11631,Petrol,145,45.6,2.0
27499,audi, Q5,2017,Automatic,15183,Diesel,145,55.4,2.0
22777,audi, A3,2020,Manual,1276,Diesel,145,52.3,1.6
13999,bmw, 3 Series,2015,Automatic,30585,Petrol,160,45.6,1.6
14975,audi, A3,2017,Manual,34900,Petrol,30,58.9,1.4
15840,merc, A Class,2017,Manual,24814,Diesel,145,62.8,2.1
21300,audi, A1,2019,Semi-Auto,8253,Petrol,145,47.1,1.0
43995,audi, A6,2019,Automatic,7500,Diesel,145,37.7,3.0
24250,audi, A4,2019,Automatic,4601,Diesel,145,51.4,2.0
21998,bmw, 4 Series,2019,Semi-Auto,11032,Diesel,145,65.7,2.0
16299,bmw, 4 Series,2016,Automatic,73740,Diesel,145,55.4,3.0
22998,bmw, 3 Series,2019,Semi-Auto,6000,Petrol,145,48.7,2.0
18946,audi, Q3,2016,Semi-Auto,33072,Diesel,160,50.4,2.0
19799,merc, GLA Class,2016,Semi-Auto,20877,Diesel,125,56.5,2.1
27120,audi, Q2,2019,Manual,6000,Petrol,145,43.5,1.5
27499,bmw, X5,2016,Automatic,46720,Hybrid,0,85.6,2.0
16998,audi, TT,2016,Manual,18263,Diesel,30,62.8,2.0
23990,audi, A5,2018,Automatic,20500,Petrol,145,50.4,2.0
42950,audi, A4,2019,Automatic,3440,Diesel,145,40.9,3.0
20299,merc, C Class,2019,Semi-Auto,14496,Petrol,145,46.3,1.5
22986,audi, Q2,2019,Automatic,5313,Diesel,145,46.3,1.6
18100,merc, GLA Class,2018,Automatic,21639,Petrol,150,50.4,1.6
18620,audi, Q3,2016,Semi-Auto,30647,Diesel,145,51.4,2.0
15100,merc, SLK,2016,Automatic,41509,Diesel,30,70.6,2.1
21400,merc, C Class,2017,Automatic,54500,Diesel,30,65.7,2.1
16700,bmw, X1,2017,Automatic,34666,Diesel,145,65.7,2.0
13495,audi, A4,2015,Manual,1800,Diesel,30,65.7,2.0
25500,audi, A4,2019,Automatic,500,Diesel,145,49.6,2.0
28990,bmw, 3 Series,2020,Semi-Auto,4,Diesel,145,62.8,2.0
16250,audi, TT,2015,Manual,40402,Petrol,145,47.1,1.8
30950,merc, C Class,2019,Automatic,101,Diesel,145,55.4,2.0
19298,audi, A4,2017,Manual,14290,Petrol,145,51.4,1.4
18999,audi, A3,2019,Semi-Auto,5800,Petrol,145,44.8,1.0
